Touched Date,Utm Medium,Utm Source,Utm Campaign,# Demo Occurred,# Sales Qualified Opportunity,# Closed Won Opportunity
2023-06-19,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrdatabasesoftware-pmp-recordkeeping__all,2.3,0,0
2023-06-19,email,hs_automation,ww_engage_nurture_hsauto_deelnewsletter_prospect--qualifyingnews_all_all,0,0,0
2023-06-19,paid-social,facebook,NAM-T1_FB_Prosp_CB-Core_All,1.9,3.1,2.4
2023-06-19,17745704117,google,,1.2,0,0
2023-06-19,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_employeemgmt-pmp-__all,2.4,0,0
2023-06-19,paid-search,google,emea-t1a_acq_searchbrand_google_search_all-fr-__all,1,0,0
2023-06-19,paid-search,google,emea-t3_acq_searchnonbranded_google_search_compliance--_lc_all,0.8,0,0
2023-06-19,642383339944,147176322640,,0,0,0
2023-06-19,607855024031,135234480428,,0,0,0
2023-06-19,paid-social,facebook,latam-t2_acq_rtg_fb_image_gen-trebble-es__all,1.4,0,0
2023-06-19,576626721267,132196083083,,0,0,0
2023-06-19,paid-listicle,shortlister,ww_acq_prosp_shortlister_paidlist_payrollsoftware--_gp_all,1.7,0,0
2023-06-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_eor--_gheor_all,2.2,0,0
2023-06-19,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_countryhire--_gh_all,1.3,0,0
2023-06-19,642449083850,147176299120,,0,0,0
2023-06-19,paid-search,bing,emea-t1a_acq_searchbrand_bing_search_broad--__all,0.3,0.2,0
2023-06-19,648779494968,147908405204,,0,0,0
2023-06-19,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_contractmgmt-capterra-__all,1.3,0,0
2023-06-19,paid-social,linkedin,,3.6,6,4.9
2023-06-19,paid-search,google,africa-t2_acq_searchnonbranded_google_search_payroll--_gp_all,2,2.1,0
2023-06-19,referral,x-bees.biz,,0,0,0
2023-06-19,paid-social,facebook,ww_consider_download_fb_extleadform_findingglobaltalent--_gh_all,0,0,0
2023-06-19,self-signup,self-signup,ww_acq_prosp_selfsign__defaultcamp--__all,0.9,0,0
2023-06-19,paid-search,google,latam-t1-mx_acq_searchbrand_google_search_all-es-__all,0,0,0
2023-06-19,cpc,capterra,,0,0,0
2023-06-19,tradeshow-sponsorship,tradeshow-sponsorship,http://www.deel.com?utm_medium=tradeshow-sponsorship&utm_source=tradeshow-sponsorship&utm_campaign=apac-t2-kr_aware_event_tshowsponsorship_tshowspon_hrd-korea-20230615_all_all,2.7,6.6,0
2023-06-19,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-19,paid-search,google,emea-t3_acq_searchbrand_google_search_broad--__all,2.3,0,0
2023-06-19,paid-search,google,apac-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,1.2,1.6,0
2023-06-19,paid-search,google,emea-t3_acq_searchnonbranded_google_search_mobility--_gmobil_all,3.9,0,0
2023-06-19,paid-search,southpark,nam-t1_acq_searchbrand_google_search_Broad--__all,3.4,2.2,1.9
2023-06-19,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,2.9,0,0
2023-06-19,email,hrgrapevine,FY23_Q2_EMEA_UKI_EMAIL_HR-GRAPEVINE-COMPLETE-GUIDE-ON-INTERNATIONAL-HIRING,0,0,0
2023-06-19,paid-search,google,africa-t1_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-19,referral,deelsolutions.com,,0,0,0
2023-06-19,paid-search,google,emea-t2_acq_searchnonbranded_google_search_payroll--_gp_all,1.6,0,0
2023-06-19,pdf,gated_assets,,0,0,0
2023-06-19,paid-search,google,apac-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-19,paid-search,google,apac-t2_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-19,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,11,8.3,1.6
2023-06-19,email,hs_automation,EMEA_No Demo booked Follow up Email 1,1.1,0,0
2023-06-19,nonpaid,organic,,6.3,5.9,0
2023-06-19,paid-search,google,,32.5,9.9,2.9
2023-06-19,referral,l.facebook.com,,0,0,0
2023-06-19,tradeshow,tradeshow,ww_acq_prosp_tshow__defaultcamp--__all,0,0,0
2023-06-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,3.3,0.4,0
2023-06-19,organic-social,linkedin,ww_aware_traffic_li_comprofile_-profilebutton-__all,1,0,0
2023-06-19,642330522660,145479985860,,0,0,0
2023-06-19,587371071069,134841565096,,0,0,0
2023-06-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,2.2,0,0
2023-06-19,article,quora,,0,0,0
2023-06-19,645774613425,127428859612,,0,0,0
2023-06-19,cpc,blind-ads,,0,0,0
2023-06-19,642450928022,147576515711,,0,0,0
2023-06-19,paid-social,linkedin,ww_acq_prosp_li__defaultcamp--__all,0,1.8,0
2023-06-19,nonpaid,partnerships,,0,0,0
2023-06-19,cpc,bing,,0,0,0
2023-06-19,cpc,matchr,,0,0,0
2023-06-19,pdf,gated_assets,ww_consider_download_gated_guide_--everythingeoraguidetoemployerofrecord_gheor_all,2.1,0,0
2023-06-19,642330545457,147447079809,,0,0,0
2023-06-19,cpc,selectsoftwarereviews,,0,0,0
2023-06-19,paid-social,facebook,,0.9,0,0
2023-06-19,645774613629,141844438207,,0,0,0
2023-06-19,645774613428,122251766796,,0,0,0
2023-06-19,cpc,facebook,,15,0,0
2023-06-19,referral,deel.com,,0.9,0.8,0
2023-06-19,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,15.7,16.7,3.2
2023-06-19,645774613581,126339896078,,0,0,0
2023-06-19,cpc,linkedin,,0,0,0
2023-06-19,642385215292,147447062569,,0,0,0
2023-06-19,587371070802,134841564896,,0,0,0
2023-06-19,606603683654,141844438687,,0,0,0
2023-06-19,642330545466,147447080049,,0,0,0
2023-06-19,display,google,latam-t2_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-06-19,email,hs_automation,ww_engage_nurture_hsemail_nurture_prospect--nurtureglobalhiringemail2smb_gh_smb,0.2,0,0
2023-06-19,referral,apps.xero.com,,0,0,0
2023-06-19,paid-social,facebook,ww_acq_prosp_fb__defaultcamp--__all,0,0,0
2023-06-19,642330472242,150278104528,,0,0,0
2023-06-19,paid-social,facebook,APAC-T1_Acq_Prosp_Fb_Image_All-CB-__all - Copy,1.9,0,0
2023-06-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_eor--_gheor_all,1.5,0,0
2023-06-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,3.4,0,0
2023-06-18,paid-social,facebook,,1.6,0,0
2023-06-18,paid-social,facebook,emea-t2_acq_prosp_fb_image_all-cb-__smbmm,0,0,0
2023-06-18,paid-social,facebook,ww_acq_prosp_fb__defaultcamp--__all,0,0,0
2023-06-18,cpc,linkedin,,2.9,0,0
2023-06-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,3,1.9,0
2023-06-18,sponsored-newsletter,COOUpdate,WW_Engage_Download_COOUpdate_SponNewsletter_Fin-IntlHiringGuide-June23_GH_all,0,0,0
2023-06-18,paid-social,linkedin,,1.5,0,0
2023-06-18,display,google,nam-t1_consider_traffic_google_dis_general-reengage-discovery__all,0.9,0,0
2023-06-18,paid-search,google,,8.9,7.9,3.1
2023-06-18,email,hs_automation,,1.1,0,0
2023-06-18,paid-search,google,emea-t3_acq_searchbrand_google_search_broad--__all,0.9,0.9,0
2023-06-18,cpc,facebook,,1.5,0,0
2023-06-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,1.4,0,0
2023-06-18,paid-social,linkedin,apac-t2_aware_vidview_li_video_hr-all-__smbmm,0.9,0,0
2023-06-18,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,2.9,2.1,0
2023-06-18,display,google,emea-t1a_consider_traffic_google_dis_general-reengage-discovery__all,1.4,0,0
2023-06-18,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-hrmgmt_hr_all,2.6,0,0
2023-06-18,email,hs_automation,ww_engage_nurture_hsemail_nurture_prospect--nurtureglobalhiringemail1smb_gh_smb,0.9,0,0
2023-06-18,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,3.4,4.4,4.1
2023-06-18,paid-social,linkedin,ww_acq_prosp_li__defaultcamp--__all,0,0,0
2023-06-18,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-18,645774613629,141844438207,,0,0,0
2023-06-18,nonpaid,organic,,0,0,0
2023-06-17,655951205177,132196083003,,2.8,0,0
2023-06-17,paid-search,google,latam-t2_acq_searchbrand_google_search_all-es-__all,3.4,0,0
2023-06-17,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,0.9,0.9,0
2023-06-17,nonpaid,partnerships,,0,0,0
2023-06-17,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,0,0,0
2023-06-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,0.4,0.5,0
2023-06-17,nonpaid,organic,,0,0,0
2023-06-17,paid-search,google,,2.8,3,0
2023-06-17,paid-social,facebook,NAM-T1_FB_Prosp_LAL1_All,0,0,0
2023-06-17,paid-social,facebook,ww_acq_prosp_fb__defaultcamp--__all,0,0,0
2023-06-17,paid-social,linkedin,ww_acq_prosp_li__defaultcamp--__all,0,0,0
2023-06-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_competitors--__all,0.7,0,0
2023-06-17,paid-search,google,nam-t1_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-17,email,sendgrid.com,website,0.6,2.3,1.8
2023-06-17,paid-social,facebook,emea-t2_acq_prosp_fb_image_all-cb-__smbmm,0.5,0,0
2023-06-17,paid-listicle,peoplemanagingpeople,,1.8,0,0
2023-06-17,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-17,content,organic,,0.7,0,0
2023-06-17,pdf,gated_assets,,0,0,0
2023-06-16,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0.9,0,0
2023-06-16,pdf,gated_asset,ghg_philippines,1.6,3.2,0
2023-06-16,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,3.4,2.2,1.1
2023-06-16,paid-search,google,apac-t1-hk_acq_searchbrand_google_search_broad--__all,2,0,0
2023-06-16,paid-social,facebook,ww_acq_prosp_fb__defaultcamp--__all,0,0,0
2023-06-16,cpc,bing,,1.6,0,0
2023-06-16,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,3.1,2.3,0
2023-06-16,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,10.9,8.2,0
2023-06-16,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,3.3,0,0
2023-06-16,paid-search,google,latam-t1-mx_acq_searchnonbranded_google_search_all-es-__all,0,0,0
2023-06-16,642385215772,147447069009,,0.5,0.7,0
2023-06-16,nonpaid,partnerships,,1.7,0,0
2023-06-16,display,google,latam-t1-mx_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-06-16,645774613425,127428859612,,1.4,1.4,0
2023-06-16,paid-search,google,africa-t1_acq_searchbrand_google_search_broad--__all,2.6,3.4,0
2023-06-16,paid-social,facebook,NAM-T1_FB_RTG_All_General_All,6.1,5.6,0
2023-06-16,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_payroll--_gp_all,3.2,0,0
2023-06-16,pdf,gated_asset,ghg_uk,2.2,2,0
2023-06-16,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_profilept-capterra-payroll_gp_all,2.7,0,0
2023-06-16,paid-search,google,emea-t2_acq_searchbrand_google_search_broad--__all,0,0,0
2023-06-16,paid-search,google,apac-t1_acq_searchnonbranded_google_search_eor--_gheor_all,1.7,0,0
2023-06-16,paid-search,google,nam-t1_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-16,email-newsletter,DigitalWorkplaceTrends,,0,0,0
2023-06-16,email-newsletter,hrpronews,,0,0,0
2023-06-16,paid-search,google,latam-t2_acq_searchbrand_google_search_all-es-__all,0,0,0
2023-06-16,referral,deel.com,,4,2.6,0
2023-06-16,cpc,google,,8,8.1,0
2023-06-16,email-newsletter,cfotrends,,0,0,0
2023-06-16,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_countryhire--_gh_all,2.7,1.6,0
2023-06-16,paid-social,facebook,,2.6,0,0
2023-06-16,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-hrmgmt_hr_all,0.9,0,0
2023-06-16,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,0.2,0.2,0
2023-06-16,paid-search,google,apac-t2_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-16,paid-search,google,emea-t3_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-06-16,paid-social,facebook,NAM-T1_FB_Prosp_LAL1_All,1,0,0
2023-06-16,paid-social,linkedin,ww_acq_prosp_li__defaultcamp--__all,2.5,3.1,2.9
2023-06-16,content,organic,,0.4,0.5,0
2023-06-16,paid-social,linkedin,,2.2,0,0
2023-06-16,email,hrgrapevine,FY23_Q2_EMEA_UKI_EMAIL_HR-GRAPEVINE-COMPLETE-GUIDE-ON-INTERNATIONAL-HIRING,0.5,0,0
2023-06-16,paid-search,google,apac-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,1.7,0,0
2023-06-16,cpc,selectsoftwarereviews,,0,0,0
2023-06-16,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all-es-__all,0.9,0.9,0
2023-06-16,organic-social,linkedin,ww_aware_traffic_li_comprofile_-profilebutton-__all,0.8,0,0
2023-06-16,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_onboarding-pmp-_hr_all,3.2,0,0
2023-06-16,paid-search,google,latam-t1-br_acq_searchbrand_google_search_all-pt-__all,2.6,0,0
2023-06-16,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,5.2,3.3,0
2023-06-16,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-__all,3,0,0
2023-06-16,cpc,facebook,,3.7,0.9,0
2023-06-16,paid-search,google,emea-t1b_acq_searchbrand_google_search_broad--__all,0.9,1.5,0
2023-06-16,paid-search,google,,20.5,9.9,3.1
2023-06-16,sponsored-newsletter,COOUpdate,WW_Engage_Download_COOUpdate_SponNewsletter_Fin-IntlHiringGuide-June23_GH_all,0,0,0
2023-06-16,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,5.3,1.8,0
2023-06-16,paid-search,google,apac-t2_acq_searchbrand_google_search_exact--__all,5.3,2.3,0
2023-06-16,display,google,latam-t2_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-06-16,paid-search,google,apac-t1_acq_searchbrand_google_search_exact--__all,2.3,2.7,0
2023-06-16,paid-search,google,apac-t1_acq_searchnonbranded_google_search_payroll--_gp_all,2.6,0,0
2023-06-16,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,1,1.5,0
2023-06-15,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_hris--_hr_all,0.6,0,0
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_eor--_gheor_all,3.3,0,0
2023-06-15,paid-social,facebook,,0.3,0.3,0
2023-06-15,email,sendgrid.com,website,4,7.8,5.1
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,3,2.3,1.5
2023-06-15,nonpaid,organic,,2.3,0,0
2023-06-15,sponsored-newsletter,FinTechUpdate,WW_Engage_Download_FinTechUpdate_SponNewsletter_Fin-IntlHiringGuide-June23_GH_all,0,0,0
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_eor-pmp-_gheor_all,2.9,2.2,0
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_hris--_hr_all,3.3,3.1,0
2023-06-15,paid-listicle,peoplemanagingpeople,,0.6,0.8,0.9
2023-06-15,sponsored-newsletter,sponsored-newsletter,,3.4,0,0
2023-06-15,content,organic,,0.7,0.6,0
2023-06-15,cpc,mvf-global,,2.6,3.3,0
2023-06-15,cpc,google,,1.3,2.7,0
2023-06-15,display,google,latam-t2_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-06-15,nonpaid,partnerships,,5.4,1.7,1.3
2023-06-15,paid-search,google,emea-t2_acq_searchnonbranded_google_search_eor--_gheor_all,4.3,2.3,3.1
2023-06-15,cpc,facebook,,0.4,0.6,0
2023-06-15,648993969981,127428859612,,4.2,0,0
2023-06-15,paid-social,facebook,ww_acq_prosp_fb__defaultcamp--__all,3.6,2.7,0
2023-06-15,paid-search,google,africa-t1_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-06-15,cpc,selectsoftwarereviews,,2.1,0,0
2023-06-15,paid-social,facebook,NAM-T1_FB_Prosp_LAL1_All,2.6,0,0
2023-06-15,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,10,8.4,1.8
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-smallbiz_hr_all,2.1,2.7,0
2023-06-15,paid-search,google,apac-t1-hk_acq_searchbrand_google_search_broad--__all,3,0,0
2023-06-15,paid-search,google,emea-t3_acq_searchnonbranded_google_search_countryhire--_gh_all,1.1,0,0
2023-06-15,paid-search,google,,24.9,9.8,2.7
2023-06-15,paid-search,google,nam-t2_acq_searchnonbranded_google_search_payroll--_gp_all,2,0,0
2023-06-15,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-15,paid-social,linkedin,,0,0,0
2023-06-15,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,0.8,0,0
2023-06-15,social,linkedin,,0,0,0
2023-06-15,paid-search,google,africa-t1_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_payroll--_gp_all,8.3,0,0
2023-06-15,paid-search,google,emea-t1b_acq_searchbrand_google_search_broad--__all,4.5,6.2,1.8
2023-06-15,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,0,0,0
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-hrmgmt_hr_all,5.3,0,0
2023-06-15,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_globalpayroll-pmp-services_gp_all,3,2,0
2023-06-15,email,hs_automation,,2.6,1.6,1.3
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_compliance--_lc_all,0.3,0.2,0
2023-06-15,nonpaid,self_signup,,0,0,0
2023-06-15,paid-search,google,emea-t3_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-06-15,organic-social,linkedin,ww_aware_traffic_li_comprofile_-profilebutton-__all,5.1,0,0
2023-06-15,paid-search,google,africa-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-06-15,cpc,linkedin,,0,0,0
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-06-15,642385185550,145479990380,,0,0,0
2023-06-15,paid-search,revolut,emea-t1a_acq_searchnonbranded_google_search_CountryHire--_gh_all,2.5,6.3,2.1
2023-06-15,paid-search,google,apac-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,1.4,1.2,0
2023-06-15,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,1.4,2,0
2023-06-15,email,hrgrapevine,FY23_Q2_EMEA_UKI_EMAIL_HR-GRAPEVINE-COMPLETE-GUIDE-ON-INTERNATIONAL-HIRING,0,0,0
2023-06-15,cpc,bing,,2.8,0,0
2023-06-15,paid-social,linkedin,ww_acq_prosp_li__defaultcamp--__all,3.3,2.5,0
2023-06-15,paid-search,google,apac-t1_acq_searchbrand_google_search_exact--__all,3.3,0,0
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_surveytools-pmp-empfeedback_hr_all,2.6,0,0
2023-06-15,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,1.9,4.3,1.5
2023-06-15,paid-search,google,deel,1,2.1,1
2023-06-15,paid-search,google,apac-t2_acq_searchbrand_google_search_exact--__all,3.6,2.4,0
2023-06-15,event,event,ww_acq_prosp_event__defaultcamp--__all,0,0,0
2023-06-15,referral,deel.com,,3.6,3,1.4
2023-06-15,paid-social,facebook,emea-t2_acq_prosp_fb_image_all-cb-__smbmm,0,0,0
2023-06-15,paid-search,google,emea-t2_acq_searchnonbranded_google_search_payroll--_gp_all,2.7,5.9,0
2023-06-15,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_compliance--_lc_all,0.8,0,0
2023-06-15,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,5.3,3.1,2
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_onboarding-pmp-_hr_all,0,0,0
2023-06-15,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,4.3,2.3,0
2023-06-15,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_attendancetracking-pmp-_hr_all,0,0,0
2023-06-14,paid-search,google,apac-t1_acq_searchbrand_google_search_exact--__all,0.8,0.8,0
2023-06-14,paid-search,google,emea-t1a_acq_searchbrand_google_search_all-fr-__all,2.4,2,0
2023-06-14,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_competitors--__all,3,3.2,0
2023-06-14,paid-social,facebook,NAM-T1_FB_Prosp_LAL1_All,0.2,0,0
2023-06-14,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_mainprofile-capterra-es__all,0,0,0
